timestamp_seconds,timestamp_human,quadrant,well,spot_1_x,spot_1_y,spot_1_r,spot_2_x,spot_2_y,spot_2_r
1740609530,26/02/2025 22:38:50,2,1,2751,834,43,3580,878,36
1740609539,26/02/2025 22:38:59,3,0,731,608,27,1430,648,27
1740609539,26/02/2025 22:38:59,3,1,2563,634,29,3274,623,34
1740609514,26/02/2025 22:38:34,4,0,590,887,41,1441,890,36
1740609514,26/02/2025 22:38:34,4,1,2827,810,47,3658,857,38
1740609522,26/02/2025 22:38:42,5,0,1007,906,34,2048,967,48
1740609522,26/02/2025 22:38:42,5,1,3666,964,46,4625,997,47
1740610414,26/02/2025 22:53:34,0,0,481,619,30,1130,599,38
1740610414,26/02/2025 22:53:34,0,1,2162,565,31,2838,549,33
1740610422,26/02/2025 22:53:42,1,0,609,435,27,1245,477,27
1740610422,26/02/2025 22:53:42,1,1,2210,501,30,2822,512,29
1740610430,26/02/2025 22:53:50,2,0,607,739,29,1436,763,43
1740610430,26/02/2025 22:53:50,2,1,2759,829,51,3579,878,37
1740610439,26/02/2025 22:53:59,3,0,725,607,32,1429,645,32
1740610439,26/02/2025 22:53:59,3,1,2562,636,33,3275,626,37
1740610414,26/02/2025 22:53:34,4,0,589,886,39,1445,892,40
1740610414,26/02/2025 22:53:34,4,1,2825,807,45,3665,861,42
1740610422,26/02/2025 22:53:42,5,0,1009,914,40,2046,968,49
1740610422,26/02/2025 22:53:42,5,1,3668,972,39,4626,997,48
1740611314,26/02/2025 23:08:34,0,0,479,624,29,1136,597,35
1740611314,26/02/2025 23:08:34,0,1,2162,564,32,2838,549,32
1740611322,26/02/2025 23:08:42,1,0,609,435,28,1245,478,27
1740611322,26/02/2025 23:08:42,1,1,2211,501,30,2821,513,28
1740611330,26/02/2025 23:08:50,2,0,606,735,31,1435,763,44
1740611330,26/02/2025 23:08:50,2,1,2752,834,43,3578,877,37
1740611339,26/02/2025 23:08:59,3,0,725,605,32,1432,647,32
1740611339,26/02/2025 23:08:59,3,1,2564,635,33,3274,626,37
1740611314,26/02/2025 23:08:34,4,0,578,889,42,1438,897,43
1740611314,26/02/2025 23:08:34,4,1,2827,810,47,3665,861,43
1740611322,26/02/2025 23:08:42,5,0,1007,911,36,2047,972,46
1740611322,26/02/2025 23:08:42,5,1,3665,963,46,4628,995,46
1740612214,26/02/2025 23:23:34,0,0,485,618,29,1135,602,32
1740612214,26/02/2025 23:23:34,0,1,2162,563,32,2837,547,31
1740612222,26/02/2025 23:23:42,1,0,608,435,28,1245,478,28
1740612222,26/02/2025 23:23:42,1,1,2212,501,30,2822,514,29
1740612231,26/02/2025 23:23:51,2,0,611,734,31,1433,764,46
1740612231,26/02/2025 23:23:51,2,1,2751,834,43,3580,878,37
1740612239,26/02/2025 23:23:59,3,0,724,607,33,1427,648,33
1740612239,26/02/2025 23:23:59,3,1,2562,634,33,3272,622,34
1740612214,26/02/2025 23:23:34,4,0,580,889,43,1434,897,45
1740612214,26/02/2025 23:23:34,4,1,2827,810,47,3666,861,43
1740612222,26/02/2025 23:23:42,5,0,1008,907,34,2041,966,46
1740612222,26/02/2025 23:23:42,5,1,3667,964,46,4629,997,49
1740613114,26/02/2025 23:38:34,0,0,485,616,27,1137,597,30
1740613114,26/02/2025 23:38:34,0,1,2162,561,32,2834,548,29
1740613122,26/02/2025 23:38:42,1,0,609,434,28,1245,475,29
1740613122,26/02/2025 23:38:42,1,1,2212,501,30,2823,513,29
1740613130,26/02/2025 23:38:50,2,0,608,737,28,1436,763,43
1740613130,26/02/2025 23:38:50,2,1,2752,834,43,3586,884,45
1740613138,26/02/2025 23:38:58,3,0,725,606,33,1429,644,33
1740613138,26/02/2025 23:38:58,3,1,2565,633,33,3272,623,34
1740613114,26/02/2025 23:38:34,4,0,585,886,40,1441,895,41
1740613114,26/02/2025 23:38:34,4,1,2827,808,46,3667,864,46
1740613122,26/02/2025 23:38:42,5,0,1006,906,34,2044,969,50
1740613122,26/02/2025 23:38:42,5,1,3668,964,45,4627,996,46
1740614014,26/02/2025 23:53:34,0,0,483,623,27,1131,600,36
1740614014,26/02/2025 23:53:34,0,1,2162,563,31,2836,546,31
1740614022,26/02/2025 23:53:42,1,0,609,435,28,1243,475,30
1740614022,26/02/2025 23:53:42,1,1,2211,502,29,2824,511,31
1740614030,26/02/2025 23:53:50,2,0,612,735,29,1439,766,41
1740614030,26/02/2025 23:53:50,2,1,2752,834,42,3589,887,50
1740614039,26/02/2025 23:53:59,3,0,725,608,32,1425,647,32
1740614039,26/02/2025 23:53:59,3,1,2563,632,32,3273,621,33
1740614014,26/02/2025 23:53:34,4,0,589,884,37,1445,893,40
1740614014,26/02/2025 23:53:34,4,1,2825,808,44,3668,863,46
1740614022,26/02/2025 23:53:42,5,0,1010,910,37,2044,960,42
1740614022,26/02/2025 23:53:42,5,1,3667,964,45,4625,996,44
1740614914,27/02/2025 00:08:34,0,0,476,620,32,1131,599,36
1740614914,27/02/2025 00:08:34,0,1,2163,562,32,2837,548,33
1740614922,27/02/2025 00:08:42,1,0,608,434,29,1246,478,28
1740614922,27/02/2025 00:08:42,1,1,2211,502,29,2822,514,29
1740614930,27/02/2025 00:08:50,2,0,605,733,31,1441,760,37
1740614930,27/02/2025 00:08:50,2,1,2758,830,49,3576,875,41
1740614939,27/02/2025 00:08:59,3,0,725,608,33,1425,646,33
1740614939,27/02/2025 00:08:59,3,1,2561,634,33,3274,623,35
1740614914,27/02/2025 00:08:34,4,0,582,888,40,1441,891,38
1740614914,27/02/2025 00:08:34,4,1,2825,809,46,3671,868,51
1740614922,27/02/2025 00:08:42,5,0,1005,906,33,2044,975,46
1740614922,27/02/2025 00:08:42,5,1,3666,963,46,4627,998,47
1740615814,27/02/2025 00:23:34,0,0,489,622,33,1135,609,33
1740615814,27/02/2025 00:23:34,0,1,2162,564,31,2835,545,32
1740615822,27/02/2025 00:23:42,1,0,610,434,28,1245,478,28
1740615822,27/02/2025 00:23:42,1,1,2211,501,30,2820,515,28
1740615830,27/02/2025 00:23:50,2,0,608,739,29,1441,763,39
1740615830,27/02/2025 00:23:50,2,1,2751,838,40,3583,876,39
1740615849,27/02/2025 00:24:09,3,0,726,607,32,1427,646,32
1740615849,27/02/2025 00:24:09,3,1,2562,633,32,3272,621,33
1740615814,27/02/2025 00:23:34,4,0,578,890,44,1440,888,35
1740615814,27/02/2025 00:23:34,4,1,2816,802,47,3664,862,43
1740615822,27/02/2025 00:23:42,5,0,1008,907,34,2043,976,45
1740615822,27/02/2025 00:23:42,5,1,3664,959,47,4627,996,46
1740616714,27/02/2025 00:38:34,0,0,485,617,28,1140,597,32
1740616714,27/02/2025 00:38:34,0,1,2163,565,30,2836,549,30
1740616722,27/02/2025 00:38:42,1,0,609,434,29,1244,477,28
1740616722,27/02/2025 00:38:42,1,1,2211,501,30,2823,514,28
1740616730,27/02/2025 00:38:50,2,0,607,739,28,1441,766,41
1740616730,27/02/2025 00:38:50,2,1,2753,839,39,3587,884,46
1740616739,27/02/2025 00:38:59,3,0,722,609,35,1429,648,35
1740616739,27/02/2025 00:38:59,3,1,2562,631,35,3273,624,35
1740616714,27/02/2025 00:38:34,4,0,581,889,43,1440,891,37
1740616714,27/02/2025 00:38:34,4,1,2825,807,44,3665,862,43
1740616722,27/02/2025 00:38:42,5,0,1011,909,37,2044,966,46
1740616722,27/02/2025 00:38:42,5,1,3667,975,37,4626,997,47
1740617614,27/02/2025 00:53:34,0,0,488,622,34,1147,590,32
1740617614,27/02/2025 00:53:34,0,1,2163,562,32,2834,545,32
1740617622,27/02/2025 00:53:42,1,0,607,433,31,1244,475,29
1740617622,27/02/2025 00:53:42,1,1,2211,500,30,2820,514,28
1740617640,27/02/2025 00:54:00,2,0,609,738,28,1438,764,42
1740617640,27/02/2025 00:54:00,2,1,2752,832,44,3585,883,46
1740617649,27/02/2025 00:54:09,3,0,723,608,35,1427,648,35
1740617649,27/02/2025 00:54:09,3,1,2564,634,35,3272,624,35
1740617614,27/02/2025 00:53:34,4,0,581,888,42,1440,891,37
1740617614,27/02/2025 00:53:34,4,1,2826,809,45,3668,865,48
1740617622,27/02/2025 00:53:42,5,0,1008,911,37,2043,967,48
1740617622,27/02/2025 00:53:42,5,1,3667,964,45,4625,994,44
1740618514,27/02/2025 01:08:34,0,0,482,619,30,1134,607,30
1740618514,27/02/2025 01:08:34,0,1,2163,563,32,2838,544,30
1740618522,27/02/2025 01:08:42,1,0,610,435,28,1244,476,29
1740618522,27/02/2025 01:08:42,1,1,2211,501,30,2822,512,29
1740618530,27/02/2025 01:08:50,2,0,611,734,30,1441,759,37
1740618530,27/02/2025 01:08:50,2,1,2752,832,44,3587,884,47
1740618539,27/02/2025 01:08:59,3,0,726,606,33,1426,647,33
1740618539,27/02/2025 01:08:59,3,1,2562,634,33,3272,622,33
1740618514,27/02/2025 01:08:34,4,0,582,888,41,1440,896,41
1740618514,27/02/2025 01:08:34,4,1,2827,810,47,3666,863,46
1740618522,27/02/2025 01:08:42,5,0,1006,918,45,2043,959,41
1740618522,27/02/2025 01:08:42,5,1,3668,972,40,4621,995,46
1740619414,27/02/2025 01:23:34,0,0,478,619,33,1141,603,32
1740619414,27/02/2025 01:23:34,0,1,2162,564,31,2838,548,32
1740619422,27/02/2025 01:23:42,1,0,610,435,27,1244,475,29
1740619422,27/02/2025 01:23:42,1,1,2213,500,31,2823,513,29
1740619430,27/02/2025 01:23:50,2,0,604,732,32,1441,760,37
1740619430,27/02/2025 01:23:50,2,1,2752,833,44,3581,878,38
1740619439,27/02/2025 01:23:59,3,0,725,607,33,1428,648,33
1740619439,27/02/2025 01:23:59,3,1,2565,636,34,3274,625,36
1740619414,27/02/2025 01:23:34,4,0,588,884,37,1435,896,44
1740619414,27/02/2025 01:23:34,4,1,2825,809,45,3668,864,47
1740619422,27/02/2025 01:23:42,5,0,1003,918,46,2042,964,45
1740619422,27/02/2025 01:23:42,5,1,3670,964,44,4627,997,47
1740620324,27/02/2025 01:38:44,0,0,489,622,33,1141,600,29
1740620324,27/02/2025 01:38:44,0,1,2160,562,30,2836,548,30
1740620332,27/02/2025 01:38:52,1,0,609,434,28,1246,478,28
1740620332,27/02/2025 01:38:52,1,1,2212,501,30,2820,515,28
1740620341,27/02/2025 01:39:01,2,0,609,737,29,1440,762,38
1740620341,27/02/2025 01:39:01,2,1,2757,830,48,3576,876,39
1740620349,27/02/2025 01:39:09,3,0,726,605,32,1430,645,32
1740620349,27/02/2025 01:39:09,3,1,2563,639,31,3269,619,30
1740620324,27/02/2025 01:38:44,4,0,583,887,40,1439,898,41
1740620324,27/02/2025 01:38:44,4,1,2827,807,44,3672,864,50
1740620332,27/02/2025 01:38:52,5,0,1007,917,41,2038,972,51
1740620332,27/02/2025 01:38:52,5,1,3674,966,44,4627,997,47
1740621214,27/02/2025 01:53:34,0,0,484,619,30,1138,603,28
1740621214,27/02/2025 01:53:34,0,1,2163,562,33,2837,548,30
1740621222,27/02/2025 01:53:42,1,0,610,434,28,1244,477,28
1740621222,27/02/2025 01:53:42,1,1,2211,501,30,2820,512,28
1740621230,27/02/2025 01:53:50,2,0,605,738,27,1441,760,37
1740621230,27/02/2025 01:53:50,2,1,2753,840,40,3577,879,36
1740621238,27/02/2025 01:53:58,3,0,731,607,27,1424,648,27
1740621238,27/02/2025 01:53:58,3,1,2561,633,29,3273,624,35
1740621214,27/02/2025 01:53:34,4,0,590,873,37,1440,891,37
1740621214,27/02/2025 01:53:34,4,1,2826,807,44,3668,864,47
1740621222,27/02/2025 01:53:42,5,0,1022,918,34,2036,973,52
1740621222,27/02/2025 01:53:42,5,1,3667,964,45,4625,995,45
1740622114,27/02/2025 02:08:34,0,0,486,618,29,1138,603,28
1740622114,27/02/2025 02:08:34,0,1,2162,563,32,2837,546,29
1740622122,27/02/2025 02:08:42,1,0,610,434,27,1245,478,28
1740622122,27/02/2025 02:08:42,1,1,2212,500,31,2820,513,28
1740622130,27/02/2025 02:08:50,2,0,610,735,30,1442,759,36
1740622130,27/02/2025 02:08:50,2,1,2753,832,45,3581,878,37
1740622138,27/02/2025 02:08:58,3,0,725,607,32,1428,650,32
1740622138,27/02/2025 02:08:58,3,1,2559,637,32,3273,623,34
1740622114,27/02/2025 02:08:34,4,0,589,884,36,1439,890,36
1740622114,27/02/2025 02:08:34,4,1,2825,808,44,3663,856,38
1740622122,27/02/2025 02:08:42,5,0,1022,927,25,2042,969,51
1740622122,27/02/2025 02:08:42,5,1,3667,963,45,4625,993,43
1740623014,27/02/2025 02:23:34,0,0,477,617,35,1136,599,32
1740623014,27/02/2025 02:23:34,0,1,2162,563,32,2838,545,33
1740623022,27/02/2025 02:23:42,1,0,610,434,27,1245,476,28
1740623022,27/02/2025 02:23:42,1,1,2211,501,29,2822,514,28
1740623031,27/02/2025 02:23:51,2,0,607,737,27,1440,762,38
1740623031,27/02/2025 02:23:51,2,1,2751,834,44,3581,878,37
1740623039,27/02/2025 02:23:59,3,0,727,605,31,1429,645,31
1740623039,27/02/2025 02:23:59,3,1,2560,637,32,3273,624,35
1740623014,27/02/2025 02:23:34,4,0,585,886,40,1441,893,38
1740623014,27/02/2025 02:23:34,4,1,2822,807,41,3663,854,36
1740623022,27/02/2025 02:23:42,5,0,1022,922,28,2042,974,46
1740623022,27/02/2025 02:23:42,5,1,3668,971,40,4627,995,46
1740623914,27/02/2025 02:38:34,0,0,477,617,36,1137,599,32
1740623914,27/02/2025 02:38:34,0,1,2162,563,31,2837,549,33
1740623922,27/02/2025 02:38:42,1,0,612,433,25,1243,474,30
1740623922,27/02/2025 02:38:42,1,1,2211,501,29,2823,511,30
1740623941,27/02/2025 02:39:01,2,0,609,738,28,1441,765,41
1740623941,27/02/2025 02:39:01,2,1,2752,834,43,3572,873,40
1740623949,27/02/2025 02:39:09,3,0,731,609,28,1432,649,28
1740623949,27/02/2025 02:39:09,3,1,2563,638,29,3272,621,33
1740623914,27/02/2025 02:38:34,4,0,582,888,42,1441,891,37
1740623914,27/02/2025 02:38:34,4,1,2827,805,42,3666,862,44
1740623922,27/02/2025 02:38:42,5,0,1022,929,22,2045,966,47
1740623922,27/02/2025 02:38:42,5,1,3671,972,37,4624,994,44
1740624814,27/02/2025 02:53:34,0,0,474,616,37,1136,603,30
1740624814,27/02/2025 02:53:34,0,1,2162,565,31,2839,548,32
1740624822,27/02/2025 02:53:42,1,0,608,434,28,1243,475,30
1740624822,27/02/2025 02:53:42,1,1,2212,502,29,2820,514,28
1740624830,27/02/2025 02:53:50,2,0,607,739,28,1435,764,43
1740624830,27/02/2025 02:53:50,2,1,2753,832,44,3575,875,40
1740624839,27/02/2025 02:53:59,3,0,723,608,34,1424,647,34
1740624839,27/02/2025 02:53:59,3,1,2561,636,31,3264,618,25
1740624814,27/02/2025 02:53:34,4,0,581,888,41,1443,894,40
1740624814,27/02/2025 02:53:34,4,1,2826,806,43,3666,863,45
1740624822,27/02/2025 02:53:42,5,0,1023,927,23,2047,967,49
1740624822,27/02/2025 02:53:42,5,1,3668,970,40,4625,997,45
1740626614,27/02/2025 03:23:34,0,0,479,619,33,1134,601,32
1740626614,27/02/2025 03:23:34,0,1,2159,562,30,2836,547,31
1740626622,27/02/2025 03:23:42,1,0,610,434,28,1246,477,26
1740626622,27/02/2025 03:23:42,1,1,2211,501,29,2820,512,28
1740626630,27/02/2025 03:23:50,2,0,610,735,30,1432,772,47
1740626630,27/02/2025 03:23:50,2,1,2753,837,41,3586,886,47
1740626639,27/02/2025 03:23:59,3,0,722,609,35,1425,647,35
1740626639,27/02/2025 03:23:59,3,1,2566,631,32,3267,618,27
1740626614,27/02/2025 03:23:34,4,0,583,887,42,1440,891,37
1740626614,27/02/2025 03:23:34,4,1,2827,808,45,3663,854,36
1740626622,27/02/2025 03:23:42,5,0,1018,926,25,2042,968,50
1740626622,27/02/2025 03:23:42,5,1,3669,974,38,4625,994,43
1740628414,27/02/2025 03:53:34,0,0,476,618,34,1135,601,31
1740628414,27/02/2025 03:53:34,0,1,2163,565,30,2836,550,31
1740628422,27/02/2025 03:53:42,1,0,609,433,29,1244,476,28
1740628422,27/02/2025 03:53:42,1,1,2212,503,28,2820,514,28
1740628430,27/02/2025 03:53:50,2,0,611,737,29,1434,764,44
1740628430,27/02/2025 03:53:50,2,1,2753,834,43,3582,877,39
1740628438,27/02/2025 03:53:58,3,0,725,608,34,1429,646,34
1740628438,27/02/2025 03:53:58,3,1,2565,636,33,3272,621,32
1740628414,27/02/2025 03:53:34,4,0,588,883,38,1441,890,36
1740628414,27/02/2025 03:53:34,4,1,2829,809,47,3659,857,40
1740628422,27/02/2025 03:53:42,5,0,1018,920,28,2042,973,45
1740628422,27/02/2025 03:53:42,5,1,3666,961,46,4623,994,44
1740630214,27/02/2025 04:23:34,0,0,487,615,28,1132,599,35
1740630214,27/02/2025 04:23:34,0,1,2162,563,32,2837,547,31
1740630222,27/02/2025 04:23:42,1,0,610,435,27,1243,475,29
1740630222,27/02/2025 04:23:42,1,1,2213,499,31,2822,512,29
1740630231,27/02/2025 04:23:51,2,0,609,738,28,1441,760,37
1740630231,27/02/2025 04:23:51,2,1,2752,834,43,3582,878,37
1740630239,27/02/2025 04:23:59,3,0,724,607,33,1427,647,33
1740630239,27/02/2025 04:23:59,3,1,2558,635,32,3270,622,32
1740630214,27/02/2025 04:23:34,4,0,590,897,29,1439,889,37
1740630214,27/02/2025 04:23:34,4,1,2827,808,45,3667,863,46
1740630222,27/02/2025 04:23:42,5,0,1017,918,28,2042,967,47
1740630222,27/02/2025 04:23:42,5,1,3672,964,44,4625,995,46
1740632014,27/02/2025 04:53:34,0,0,481,622,28,1139,598,28
1740632014,27/02/2025 04:53:34,0,1,2163,563,32,2835,544,29
1740632022,27/02/2025 04:53:42,1,0,610,434,28,1244,477,27
1740632022,27/02/2025 04:53:42,1,1,2212,501,30,2821,514,29
1740632031,27/02/2025 04:53:51,2,0,607,738,27,1435,764,43
1740632031,27/02/2025 04:53:51,2,1,2753,833,44,3576,878,37
1740632039,27/02/2025 04:53:59,3,0,723,609,34,1429,646,34
1740632039,27/02/2025 04:53:59,3,1,2562,635,34,3273,624,35
1740632014,27/02/2025 04:53:34,4,0,588,881,35,1444,893,40
1740632014,27/02/2025 04:53:34,4,1,2826,806,44,3668,863,46
1740632022,27/02/2025 04:53:42,5,0,1013,916,29,2042,959,41
1740632022,27/02/2025 04:53:42,5,1,3672,966,42,4624,997,46
1740633814,27/02/2025 05:23:34,0,0,483,621,28,1136,604,29
1740633814,27/02/2025 05:23:34,0,1,2163,563,32,2834,547,29
1740633822,27/02/2025 05:23:42,1,0,610,433,28,1243,477,28
1740633822,27/02/2025 05:23:42,1,1,2212,501,30,2822,513,29
1740633831,27/02/2025 05:23:51,2,0,608,738,28,1440,760,37
1740633831,27/02/2025 05:23:51,2,1,2754,832,44,3582,878,38
1740633839,27/02/2025 05:23:59,3,0,725,607,33,1429,646,33
1740633839,27/02/2025 05:23:59,3,1,2561,635,32,3270,620,31
1740633814,27/02/2025 05:23:34,4,0,588,883,35,1440,892,37
1740633814,27/02/2025 05:23:34,4,1,2829,810,47,3669,865,49
1740633822,27/02/2025 05:23:42,5,0,1013,913,31,2041,959,40
1740633822,27/02/2025 05:23:42,5,1,3672,972,37,4624,994,43
1740635614,27/02/2025 05:53:34,0,0,479,623,29,1138,595,28
1740635614,27/02/2025 05:53:34,0,1,2161,564,33,2836,544,30
1740635622,27/02/2025 05:53:42,1,0,608,433,29,1243,477,28
1740635622,27/02/2025 05:53:42,1,1,2213,501,30,2822,511,30
1740635631,27/02/2025 05:53:51,2,0,611,738,27,1440,761,38
1740635631,27/02/2025 05:53:51,2,1,2761,829,52,3576,872,44
1740635639,27/02/2025 05:53:59,3,0,723,609,35,1425,646,35
1740635639,27/02/2025 05:53:59,3,1,2564,637,35,3273,625,36
1740635614,27/02/2025 05:53:34,4,0,585,886,39,1439,896,41
1740635614,27/02/2025 05:53:34,4,1,2828,810,47,3668,864,47
1740635622,27/02/2025 05:53:42,5,0,1007,907,33,2041,965,46
1740635622,27/02/2025 05:53:42,5,1,3670,974,37,4625,995,44
1740637414,27/02/2025 06:23:34,0,0,477,618,34,1134,601,32
1740637414,27/02/2025 06:23:34,0,1,2162,563,32,2838,548,32
1740637422,27/02/2025 06:23:42,1,0,611,435,28,1244,478,27
1740637422,27/02/2025 06:23:42,1,1,2213,499,31,2821,511,30
1740637431,27/02/2025 06:23:51,2,0,610,738,28,1439,766,41
1740637431,27/02/2025 06:23:51,2,1,2753,836,43,3590,888,51
1740637439,27/02/2025 06:23:59,3,0,726,607,33,1424,645,33
1740637439,27/02/2025 06:23:59,3,1,2563,633,33,3271,623,34
1740637414,27/02/2025 06:23:34,4,0,588,886,39,1443,893,39
1740637414,27/02/2025 06:23:34,4,1,2829,810,48,3668,863,47
1740637422,27/02/2025 06:23:42,5,0,1012,908,36,2044,968,48
1740637422,27/02/2025 06:23:42,5,1,3660,975,31,4625,993,43
1740639224,27/02/2025 06:53:44,0,0,485,616,28,1140,599,29
1740639224,27/02/2025 06:53:44,0,1,2163,564,31,2834,547,29
1740639232,27/02/2025 06:53:52,1,0,611,434,27,1244,477,27
1740639232,27/02/2025 06:53:52,1,1,2213,501,30,2822,511,30
1740639241,27/02/2025 06:54:01,2,0,609,739,28,1439,767,43
1740639241,27/02/2025 06:54:01,2,1,2754,838,40,3579,878,40
1740639259,27/02/2025 06:54:19,3,0,724,609,33,1427,644,33
1740639259,27/02/2025 06:54:19,3,1,2566,636,31,3270,617,28
1740639224,27/02/2025 06:53:44,4,0,584,887,41,1440,891,37
1740639224,27/02/2025 06:53:44,4,1,2827,808,46,3666,865,47
1740639232,27/02/2025 06:53:52,5,0,1007,916,44,2039,965,45
1740639232,27/02/2025 06:53:52,5,1,3664,973,35,4625,996,45
1740641014,27/02/2025 07:23:34,0,0,487,617,28,1134,601,32
1740641014,27/02/2025 07:23:34,0,1,2162,562,31,2834,547,30
1740641022,27/02/2025 07:23:42,1,0,611,434,27,1242,475,29
1740641022,27/02/2025 07:23:42,1,1,2213,501,30,2819,514,28
1740641041,27/02/2025 07:24:01,2,0,610,738,28,1437,768,44
1740641041,27/02/2025 07:24:01,2,1,2753,833,44,3580,878,38
1740641049,27/02/2025 07:24:09,3,0,724,607,35,1425,648,35
1740641049,27/02/2025 07:24:09,3,1,2564,637,34,3270,622,32
1740641014,27/02/2025 07:23:34,4,0,593,887,41,1440,892,37
1740641014,27/02/2025 07:23:34,4,1,2828,810,47,3667,865,47
1740641022,27/02/2025 07:23:42,5,0,1011,912,38,2040,964,45
1740641022,27/02/2025 07:23:42,5,1,3664,973,35,4625,997,45
1740642814,27/02/2025 07:53:34,0,0,480,623,29,1129,600,36
1740642814,27/02/2025 07:53:34,0,1,2161,563,30,2837,546,31
1740642832,27/02/2025 07:53:52,1,0,612,434,27,1243,478,28
1740642832,27/02/2025 07:53:52,1,1,2213,501,30,2822,514,28
1740642841,27/02/2025 07:54:01,2,0,613,735,29,1439,762,39
1740642841,27/02/2025 07:54:01,2,1,2753,834,44,3582,876,37
1740642848,27/02/2025 07:54:08,3,0,725,608,34,1428,646,34
1740642848,27/02/2025 07:54:08,3,1,2563,636,33,3271,623,33
1740642814,27/02/2025 07:53:34,4,0,579,890,43,1440,890,35
1740642814,27/02/2025 07:53:34,4,1,2829,809,47,3659,857,40
1740642832,27/02/2025 07:53:52,5,0,1012,915,42,2043,966,47
1740642832,27/02/2025 07:53:52,5,1,3663,969,37,4623,998,43
1740644614,27/02/2025 08:23:34,0,0,483,622,28,1131,599,36
1740644614,27/02/2025 08:23:34,0,1,2164,561,32,2834,549,32
1740644622,27/02/2025 08:23:42,1,0,613,434,26,1248,475,25
1740644622,27/02/2025 08:23:42,1,1,2213,501,30,2818,514,27
1740644630,27/02/2025 08:23:50,2,0,608,739,28,1441,760,36
1740644630,27/02/2025 08:23:50,2,1,2753,837,41,3580,879,38
1740644639,27/02/2025 08:23:59,3,0,725,608,33,1427,648,33
1740644639,27/02/2025 08:23:59,3,1,2566,632,33,3271,624,34
1740644614,27/02/2025 08:23:34,4,0,586,892,37,1439,890,36
1740644614,27/02/2025 08:23:34,4,1,2828,807,45,3668,865,47
1740644622,27/02/2025 08:23:42,5,0,1010,909,35,2041,974,46
1740644622,27/02/2025 08:23:42,5,1,3673,966,45,4622,995,45
1740646414,27/02/2025 08:53:34,0,0,485,619,31,1134,602,32
1740646414,27/02/2025 08:53:34,0,1,2163,563,31,2836,548,31
1740646422,27/02/2025 08:53:42,1,0,609,435,28,1244,476,28
1740646422,27/02/2025 08:53:42,1,1,2215,500,30,2822,512,30
1740646431,27/02/2025 08:53:51,2,0,615,735,29,1441,760,37
1740646431,27/02/2025 08:53:51,2,1,2761,829,50,3579,878,38
1740646449,27/02/2025 08:54:09,3,0,727,607,33,1426,647,33
1740646449,27/02/2025 08:54:09,3,1,2567,632,33,3272,624,34
1740646414,27/02/2025 08:53:34,4,0,590,885,39,1441,892,37
1740646414,27/02/2025 08:53:34,4,1,2829,811,47,3663,855,37
1740646422,27/02/2025 08:53:42,5,0,1012,913,40,2043,974,43
1740646422,27/02/2025 08:53:42,5,1,3669,966,43,4626,996,46
1740648214,27/02/2025 09:23:34,0,0,478,621,31,1138,604,28
1740648214,27/02/2025 09:23:34,0,1,2163,562,31,2836,548,30
1740648222,27/02/2025 09:23:42,1,0,614,434,25,1243,477,28
1740648222,27/02/2025 09:23:42,1,1,2215,500,30,2820,511,28
1740648231,27/02/2025 09:23:51,2,0,611,738,28,1440,763,39
1740648231,27/02/2025 09:23:51,2,1,2754,835,44,3568,885,29
1740648239,27/02/2025 09:23:59,3,0,729,607,32,1426,647,32
1740648239,27/02/2025 09:23:59,3,1,2570,633,33,3273,624,35
1740648214,27/02/2025 09:23:34,4,0,585,886,40,1433,897,45
1740648214,27/02/2025 09:23:34,4,1,2830,809,47,3657,861,36
1740648222,27/02/2025 09:23:42,5,0,1002,919,49,2040,974,44
1740648222,27/02/2025 09:23:42,5,1,3669,974,37,4622,996,46
1740650014,27/02/2025 09:53:34,0,0,480,619,33,1134,600,32
1740650014,27/02/2025 09:53:34,0,1,2163,563,31,2836,545,32
1740650022,27/02/2025 09:53:42,1,0,613,435,27,1244,478,28
1740650022,27/02/2025 09:53:42,1,1,2215,500,31,2819,513,27
1740650031,27/02/2025 09:53:51,2,0,607,732,32,1434,764,43
1740650031,27/02/2025 09:53:51,2,1,2763,829,52,3578,880,35
1740650038,27/02/2025 09:53:58,3,0,727,608,32,1427,649,32
1740650038,27/02/2025 09:53:58,3,1,2564,639,32,3272,623,34
1740650014,27/02/2025 09:53:34,4,0,582,889,42,1439,890,36
1740650014,27/02/2025 09:53:34,4,1,2828,807,45,3663,853,35
1740650022,27/02/2025 09:53:42,5,0,1010,908,36,2042,966,46
1740650022,27/02/2025 09:53:42,5,1,3673,973,38,4627,997,47
1740651814,27/02/2025 10:23:34,0,0,477,618,34,1137,597,30
1740651814,27/02/2025 10:23:34,0,1,2163,562,30,2837,542,31
1740651822,27/02/2025 10:23:42,1,0,611,434,28,1245,478,28
1740651822,27/02/2025 10:23:42,1,1,2213,501,29,2822,512,30
1740651830,27/02/2025 10:23:50,2,0,609,738,27,1441,760,37
1740651830,27/02/2025 10:23:50,2,1,2754,835,43,3576,876,40
1740651838,27/02/2025 10:23:58,3,0,724,609,34,1429,647,34
1740651838,27/02/2025 10:23:58,3,1,2566,635,34,3272,623,34
1740651814,27/02/2025 10:23:34,4,0,587,893,37,1444,894,40
1740651814,27/02/2025 10:23:34,4,1,2830,810,47,3659,861,38
1740651822,27/02/2025 10:23:42,5,0,1012,910,37,2038,969,51
